number,score,loss,transmission,cooling_factor,eps6d_in,eps6d_out,n_in,n_out,ok,wall_seconds,p_BLS,p_Grad,p_Grad0,p_delf,p_pitchFactor,p_dtRF,p_wedgeScale
43,3.0098294557506144,-3.0098294557506144,0.28719723183391005,70.62721388831271,39234.60897769322,555.5168725717738,289,83,1,56.159677505493164,25.02665576613445,19.3182252398209,26.66956157867182,0.014551198265587777,0.8349445824615862,0.18582548717085717,1.5332032892040195
44,4.441066691195131,-4.441066691195131,0.4250871080139373,199.6424191763315,48497.51128548262,242.92187745254603,287,122,1,66.42154717445374,23.236276027844447,20.875074027223754,25.54763961657436,0.06953993753427988,1.0475133507598102,-0.10349834539289049,1.3146064528027654
45,4.0113526309312135,-4.0113526309312135,0.2103448275862069,262.5285110712532,71019.71291628557,270.5219049408695,290,61,1,48.70115661621094,22.377623749040964,18.41770091130643,22.143000095916733,0.06753342344328206,0.6783147309390087,0.2087394122964859,2.297408495487132
46,4.217556081008414,-4.217556081008414,0.4671280276816609,145.28654876409456,19156.44072110292,131.85281696110573,289,135,1,72.36902403831482,21.731274183715552,20.952655554745416,27.014560072420245,0.03656673219507591,0.6472593264025083,-0.05576758165325521,1.8937659875609028
47,3.889133953742025,-3.889133953742025,0.2222222222222222,219.90845596795015,49700.487291152145,226.00534878202038,288,64,1,53.17625164985657,21.892176541224625,19.143924730135275,29.264839745558287,0.07293746767127142,0.49719532355604906,0.22457208099937803,1.7232782962422664
48,2.345748503139187,-2.345748503139187,0.08561643835616438,121.95187266361967,168392.21626655728,1380.8087779925627,292,25,1,37.253113746643066,23.71762265459253,18.00410235931827,26.373797767637974,0.10688636445566305,0.46870210567620035,0.22989423332952102,1.5543572661759895
49,3.807653167217619,-3.807653167217619,0.19285714285714287,233.56460594373448,75718.84415883374,324.18800722346754,280,54,1,48.984046459198,25.946787817146056,19.08168088763818,26.006829096773583,0.045617974031352565,0.8034073890375157,-0.1318799523054277,2.7602367880121994
50,4.074449555837187,-4.074449555837187,0.44912280701754387,130.96216598150446,35260.70951424248,269.24348150459184,285,128,1,68.4887318611145,25.648608629718787,20.875074027223754,26.51954489543951,0.014113878306438656,1.011077382357267,-0.12192627697605661,1.3672057946034923
51,4.038392116870414,-4.038392116870414,0.5769230769230769,98.34074658102546,31814.043123597305,323.5082529842795,286,165,1,79.98935079574585,25.552309860966616,27.962055498743453,27.41189999765991,0.005238903629370246,0.9745129890639017,-0.018198829476380518,2.0105600947221456
52,3.850908862377222,-3.850908862377222,0.5244755244755245,89.68157841210474,16319.378777325994,181.97024479581742,286,150,1,77.44722127914429,22.088906298942536,22.898585391904014,21.36031839022837,0.014113878306438656,0.5722140389751034,-0.1842537093124933,2.128830225658083
53,4.27334478612248,-4.27334478612248,0.3333333333333333,215.2837821523342,52504.72066145998,243.8860936784722,291,97,1,59.29324221611023,21.26488361391939,26.612377536906997,26.373797767637974,0.10688636445566305,0.46870210567620035,0.22989423332952102,2.6522137179732286
54,4.141418080103668,-4.141418080103668,0.17301038062283736,363.5154366512901,100710.14423414391,277.04502774871776,289,50,1,48.17759084701538,24.438409643893564,18.41770091130643,26.04045465646978,0.06753342344328206,0.6783147309390087,0.03333038308957462,1.6073540122143248
55,4.249538569317034,-4.249538569317034,0.4305555555555556,162.7503584994651,49559.451175194976,304.51208606927804,288,124,1,69.4004373550415,23.236276027844447,27.962055498743453,21.921166075260984,0.0812648524199143,0.43138119413941095,-0.09248567666701242,2.1452997811561305
56,3.779325607485905,-3.779325607485905,0.25773195876288657,169.89162964829492,40477.45186373596,238.2545387758731,291,75,1,59.248138666152954,23.905586876167593,18.573349611533775,26.04045465646978,0.045617974031352565,0.8117303016834947,-0.05576758165325521,1.6073540122143248
57,4.172153344125736,-4.172153344125736,0.3413793103448276,189.979166656387,50554.45035498266,266.10523271964803,290,99,1,63.57083463668823,23.236276027844447,20.952655554745416,27.014560072420245,0.0774345125423583,0.6472593264025083,-0.10489903822571668,1.0519067975745418
58,4.177805900868908,-4.177805900868908,0.21254355400696864,306.866945835732,71625.52847213548,233.40907010061983,287,61,1,50.900930404663086,23.71762265459253,18.41770091130643,26.373797767637974,0.07786081028867019,0.6451193330957881,-0.06418445838550213,2.297408495487132
59,4.284771729366225,-4.284771729366225,0.39361702127659576,184.40761364031235,62608.38727942634,339.5108588170562,282,111,1,64.62799572944641,24.438409643893564,26.68286053813714,26.04045465646978,0.06753342344328206,0.6783147309390087,0.03333038308957462,1.6073540122143248
60,4.75927016749508,-4.75927016749508,0.29432624113475175,396.36544659691776,88170.8204646595,222.44830174191358,282,83,1,57.16500782966614,23.698517546718435,24.869985619429393,28.168507785707046,0.07943503665524214,0.43138119413941095,0.04658428164746542,2.238718156611126
61,4.939225872636117,-4.939225872636117,0.2078853046594982,671.822819238688,84002.44642824537,125.03660790122794,279,58,1,52.39173626899719,23.698517546718435,20.363966896201557,27.602152567882378,0.07943503665524214,0.43138119413941095,0.015935575505991673,2.709934533326556
62,5.103752520006326,-5.103752520006326,0.46996466431095407,350.321144474422,37379.4482195303,106.70051982049141,283,133,1,70.53939867019653,21.26488361391939,27.26666858800067,28.98397649806434,0.08117081286795066,0.8288567922298984,0.2254975000643683,2.56388761702571
63,4.036800532604069,-4.036800532604069,0.2,283.22409659260194,65657.5277605664,231.82182784048265,290,58,1,47.55127239227295,22.377623749040964,18.41770091130643,21.932090201664266,0.0774345125423583,0.8683662680912025,0.10728433989997438,2.973334501734775
64,4.082521906210492,-4.082521906210492,0.4808362369337979,123.31603332739105,49936.15999160655,404.94458542168087,287,138,1,72.62675261497498,24.438409643893564,26.68286053813714,26.04045465646978,0.04514698965463949,0.8117303016834947,-0.02602095588399933,1.6073540122143248
65,3.7687303245024086,-3.7687303245024086,0.5824561403508772,74.38331949858109,27206.401570503087,365.75944383635726,285,166,1,81.27627086639404,23.39590803763015,27.962055498743453,20.25909141709129,0.03656673219507591,0.9745129890639017,-0.05576758165325521,2.0105600947221456
66,3.3926572994233006,-3.3926572994233006,0.30604982206405695,97.18969355926232,72403.4557208781,744.9705114743408,281,86,1,55.15672755241394,24.438409643893564,26.612377536906997,26.04045465646978,0.06753342344328206,0.6783147309390087,0.2254975000643683,1.6073540122143248
